Time,IRSensor,XAxis,YAxis,ZAxis,Velocity,acc_1D
86.022,3.374054598,-0.001663829,0.023209541,-0.023990274,10.10614525,-0.044653899
86.022,3.374054598,-0.009348625,0.038563064,-0.031642177,10.10614525,-0.045315584
86.023,3.374054598,-0.006842248,0.036083574,-0.026556165,10.10614525,-0.039241712
86.023,3.379148112,-0.004334997,0.031054622,-0.034203509,10.10614525,-0.049780873
86.024,3.379148112,0.000720735,0.031117961,-0.036754328,10.10614525,-0.048480397
86.024,3.381694869,-0.001865332,0.018442772,-0.041849987,10.10614525,-0.063137782
86.024,3.381694869,0.00064469,0.008312606,-0.054584734,10.10614525,-0.08218475
86.025,3.379148112,0.003155654,0.005821952,-0.057128704,10.10614525,-0.084687795
86.026,3.379148112,0.003120014,0.008423515,-0.057123273,10.10614525,-0.083643418
86.026,3.381694869,0.00308536,0.011022758,-0.052021343,10.10614525,-0.077087435
86.026,3.379148112,0.003051706,0.011072414,-0.054558534,10.10614525,-0.080903902
86.027,3.381694869,0.003019084,0.011119698,-0.046904961,10.10614525,-0.070764094
86.028,3.379148112,-0.004655222,-0.001571694,-0.049437646,10.10614525,-0.085544977
86.028,3.371507841,-0.002138182,-0.004076449,-0.041779614,10.10614525,-0.080333182
86.029,3.371507841,0.00292749,-0.009130857,-0.041760758,10.10614525,-0.079254762
86.029,3.374054598,0.002899103,-0.009093152,-0.03919258,10.10614525,-0.070878545
86.03,3.371507841,0.000324233,-0.009057864,-0.034075084,10.10614525,-0.067561129
86.03,3.371507841,0.005393192,-0.009024982,-0.034049661,10.10614525,-0.062782788
86.03,3.363867569,0.002820558,-0.006447256,-0.036569173,10.10614525,-0.064026728
86.031,3.366414326,-0.002298501,-0.008966471,-0.033992274,10.10614525,-0.06432629
86.032,3.366414326,0.005321465,-0.008940868,-0.03396035,10.10614525,-0.064258795
86.032,3.374054598,0.0027523,-0.003823177,-0.031379154,10.10614525,-0.066068643
86.032,3.371507841,0.002731897,-0.001255162,-0.018607312,10.10614525,-0.052348277
86.033,3.371507841,0.000165115,-0.003784065,-0.018568953,10.10614525,-0.053581423
86.034,3.371507841,-0.002400462,0.001326418,-0.003245702,10.10614525,-0.034685373
86.034,3.374054598,-0.002417242,0.003887247,0.006985422,10.10614525,-0.023167062
86.035,3.374054598,0.002662356,0.008992931,0.012124405,10.10614525,-0.007432815
86.035,3.374054598,0.010290771,0.019190723,0.01981261,10.10614525,0.02348659
86.036,3.371507841,0.012825305,0.024291588,0.022408649,10.10614525,0.032484451
86.036,3.374054598,0.007718402,0.021748267,0.019912501,10.10614525,0.027063661
86.036,3.376601355,0.012803075,0.021749791,0.017418401,10.10614525,0.033212676
86.037,3.376601355,0.010246316,0.019201662,0.01747347,10.10614525,0.030559053
86.038,3.379148112,0.012786004,0.01665114,0.017530554,10.10614525,0.030408503
86.038,3.379148112,0.005136705,0.006456437,0.017589659,10.10614525,0.008946133
86.038,3.371507841,3.63e-05,0.006448368,0.022745005,10.10614525,0.012747665
86.039,3.371507841,-0.002515254,0.001343409,0.030449449,10.10614525,0.008528578
86.04,3.371507841,-0.007613042,-0.006311191,0.030514469,10.10614525,0.00032977
86.04,3.371507841,-0.010161919,-0.016515404,0.033128529,10.10614525,-0.000833697
86.041,3.371507841,-0.012709444,-0.024174684,0.033197382,10.10614525,-0.00281027
86.041,3.366414326,-0.015255622,-0.026741772,0.028173889,10.10614525,-0.007187641
86.042,3.371507841,-0.005062563,-0.031858389,0.020605171,10.10614525,-0.005880143
86.042,3.366414326,-0.002510879,-0.042071801,0.020679715,10.10614525,-0.012085462
86.042,3.366414326,0.005137328,-0.04464568,0.010567634,10.10614525,-0.018008519
86.043,3.371507841,0.012786904,-0.037032767,0.008098762,10.10614525,-0.014035732
86.044,3.371507841,0.012795143,-0.031969344,0.008178837,10.10614525,-0.008054165
86.044,3.374054598,0.01535234,-0.024360873,0.000619329,10.10614525,-0.008357133
86.044,3.371507841,0.010268208,-0.019301848,-0.004391276,10.10614525,-0.008725342
86.045,3.366414326,0.007733034,-0.021886782,-0.011947247,10.10614525,-0.013284703
86.046,3.374054598,0.015389561,-0.019379346,-0.016954348,10.10614525,0.000791115
86.046,3.371507841,0.010309623,-0.014326792,-0.014318338,10.10614525,0.010523562
86.047,3.371507841,0.007778649,-0.019465398,-0.011680609,10.10614525,0.011007176
86.047,3.371507841,0.01034423,-0.024606098,-0.011588322,10.10614525,0.014836723
86.048,3.371507841,0.012911208,-0.024654351,-0.014041491,10.10614525,0.021040219
